Id,Class
31723,Melbourne
31724,Sydney
31725,Perth
31726,Sydney
31727,Sydney
31728,Sydney
31729,Perth
31730,Perth
31731,Melbourne
31732,Sydney
31733,Sydney
31734,Perth
31735,Brisbane
31736,Perth
31737,Brisbane
31738,Perth
31739,Melbourne
31740,Brisbane
31741,Melbourne
31742,Sydney
31743,Perth
31744,Sydney
31745,Perth
31746,Perth
31747,Melbourne
31748,Sydney
31749,Brisbane
31750,Perth
31751,Perth
31752,Perth
31753,Brisbane
31754,Perth
31755,Melbourne
31756,Perth
31757,Perth
31758,Sydney
31759,Brisbane
31760,Perth
31761,Perth
31762,Perth
31763,Perth
31764,Brisbane
31765,Perth
31766,Perth
31767,Sydney
31768,Perth
31769,Melbourne
31770,Brisbane
31771,Brisbane
31772,Sydney
31773,Perth
31774,Melbourne
31775,Sydney
31776,Sydney
31777,Sydney
31778,Melbourne
31779,Perth
31780,Brisbane
31781,Sydney
31782,Brisbane
31783,Sydney
31784,Perth
31785,Melbourne
31786,Perth
31787,Sydney
31788,Perth
31789,Brisbane
31790,Melbourne
31791,Melbourne
31792,Melbourne
31793,Perth
31794,Perth
31795,Sydney
31796,Melbourne
31797,Brisbane
31798,Perth
31799,Brisbane
31800,Sydney
31801,Brisbane
31802,Melbourne
31803,Brisbane
31804,Melbourne
31805,Sydney
31806,Sydney
31807,Brisbane
31808,Sydney
31809,Brisbane
31810,Brisbane
31811,Brisbane
31812,Sydney
31813,Melbourne
31814,Melbourne
31815,Melbourne
31816,Brisbane
31817,Brisbane
31818,Sydney
31819,Sydney
31820,Perth
31821,Perth
31822,Perth
31823,Melbourne
31824,Perth
31825,Brisbane
31826,Sydney
31827,Melbourne
31828,Brisbane
31829,Sydney
31830,Sydney
31831,Sydney
31832,Brisbane
31833,Perth
31834,Perth
31835,Sydney
31836,Sydney
31837,Sydney
31838,Perth
31839,Perth
31840,Brisbane
31841,Sydney
31842,Perth
31843,Melbourne
31844,Perth
31845,Sydney
31846,Perth
31847,Sydney
31848,Brisbane
31849,Sydney
31850,Melbourne
31851,Perth
31852,Melbourne
31853,Perth
31854,Sydney
31855,Perth
31856,Brisbane
31857,Sydney
31858,Brisbane
31859,Brisbane
31860,Sydney
31861,Perth
31862,Perth
31863,Sydney
31864,Brisbane
31865,Perth
31866,Melbourne
31867,Brisbane
31868,Brisbane
31869,Melbourne
31870,Melbourne
31871,Perth
31872,Perth
31873,Brisbane
31874,Brisbane
31875,Melbourne
31876,Sydney
31877,Sydney
31878,Brisbane
31879,Brisbane
31880,Brisbane
31881,Perth
31882,Brisbane
31883,Perth
31884,Brisbane
31885,Melbourne
31886,Perth
31887,Brisbane
31888,Melbourne
31889,Sydney
31890,Brisbane
31891,Perth
31892,Melbourne
31893,Brisbane
31894,Brisbane
31895,Sydney
31896,Perth
31897,Perth
31898,Brisbane
31899,Melbourne
31900,Brisbane
31901,Perth
31902,Melbourne
31903,Melbourne
31904,Brisbane
31905,Sydney
31906,Sydney
31907,Perth
31908,Sydney
31909,Brisbane
31910,Melbourne
31911,Brisbane
31912,Brisbane
31913,Brisbane
31914,Sydney
31915,Brisbane
31916,Melbourne
31917,Melbourne
31918,Brisbane
31919,Melbourne
31920,Brisbane
31921,Perth
31922,Melbourne
31923,Sydney
31924,Perth
31925,Perth
31926,Sydney
31927,Brisbane
31928,Melbourne
31929,Melbourne
31930,Sydney
31931,Perth
31932,Brisbane
31933,Brisbane
31934,Melbourne
31935,Brisbane
31936,Melbourne
31937,Sydney
31938,Sydney
31939,Sydney
31940,Perth
31941,Brisbane
31942,Brisbane
31943,Melbourne
31944,Perth
31945,Sydney
31946,Melbourne
31947,Melbourne
31948,Perth
31949,Sydney
31950,Perth
31951,Perth
31952,Brisbane
31953,Melbourne
31954,Perth
31955,Melbourne
31956,Melbourne
31957,Perth
31958,Perth
31959,Perth
31960,Brisbane
31961,Brisbane
31962,Melbourne
31963,Perth
31964,Sydney
31965,Sydney
31966,Sydney
31967,Melbourne
31968,Sydney
31969,Melbourne
31970,Melbourne
31971,Brisbane
31972,Sydney
31973,Perth
31974,Brisbane
31975,Brisbane
31976,Brisbane
31977,Sydney
31978,Melbourne
31979,Sydney
31980,Perth
31981,Brisbane
31982,Perth
31983,Brisbane
31984,Perth
31985,Melbourne
31986,Brisbane
31987,Perth
31988,Perth
31989,Sydney
31990,Sydney
31991,Melbourne
31992,Perth
31993,Sydney
31994,Perth
31995,Melbourne
31996,Melbourne
31997,Sydney
31998,Brisbane
31999,Brisbane
32000,Perth
32001,Melbourne
32002,Sydney
32003,Sydney
32004,Perth
32005,Brisbane
32006,Perth
32007,Melbourne
32008,Brisbane
32009,Perth
32010,Melbourne
32011,Perth
32012,Melbourne
32013,Sydney
32014,Perth
32015,Brisbane
32016,Sydney
32017,Melbourne
32018,Sydney
32019,Perth
32020,Brisbane
32021,Perth
32022,Melbourne
32023,Brisbane
32024,Perth
32025,Perth
32026,Perth
32027,Brisbane
32028,Melbourne
32029,Perth
32030,Perth
32031,Sydney
32032,Sydney
32033,Melbourne
32034,Brisbane
32035,Perth
32036,Perth
32037,Melbourne
32038,Perth
32039,Melbourne
32040,Sydney
32041,Brisbane
32042,Perth
32043,Perth
32044,Sydney
32045,Melbourne
32046,Sydney
32047,Perth
32048,Melbourne
32049,Sydney
32050,Melbourne
32051,Perth
32052,Perth
32053,Brisbane
32054,Perth
32055,Sydney
32056,Melbourne
32057,Brisbane
32058,Perth
32059,Brisbane
32060,Perth
32061,Melbourne
32062,Perth
32063,Brisbane
32064,Perth
32065,Melbourne
32066,Sydney
32067,Melbourne
32068,Sydney
32069,Perth
32070,Sydney
32071,Sydney
32072,Sydney
32073,Brisbane
32074,Brisbane
32075,Melbourne
32076,Melbourne
32077,Brisbane
32078,Sydney
32079,Perth
32080,Brisbane
32081,Sydney
32082,Perth
32083,Brisbane
32084,Sydney
32085,Perth
32086,Perth
32087,Melbourne
32088,Sydney
32089,Sydney
32090,Sydney
32091,Sydney
32092,Sydney
32093,Melbourne
32094,Perth
32095,Brisbane
32096,Sydney
32097,Sydney
32098,Brisbane
32099,Sydney
32100,Melbourne
32101,Sydney
32102,Melbourne
32103,Sydney
32104,Melbourne
32105,Melbourne
32106,Perth
32107,Brisbane
32108,Perth
32109,Melbourne
32110,Melbourne
32111,Brisbane
32112,Perth
32113,Melbourne
32114,Brisbane
32115,Melbourne
32116,Sydney
32117,Sydney
32118,Brisbane
32119,Sydney
32120,Sydney
32121,Sydney
32122,Brisbane
32123,Perth
32124,Melbourne
32125,Perth
32126,Brisbane
32127,Sydney
32128,Sydney
32129,Sydney
32130,Brisbane
32131,Sydney
32132,Melbourne
32133,Perth
32134,Sydney
32135,Brisbane
32136,Melbourne
32137,Perth
32138,Sydney
32139,Brisbane
32140,Brisbane
32141,Brisbane
32142,Brisbane
32143,Perth
32144,Brisbane
32145,Perth
32146,Melbourne
32147,Brisbane
32148,Sydney
32149,Sydney
32150,Perth
32151,Sydney
32152,Perth
32153,Perth
32154,Perth
32155,Perth
32156,Brisbane
32157,Sydney
32158,Brisbane
32159,Sydney
32160,Perth
32161,Melbourne
32162,Sydney
32163,Melbourne
32164,Sydney
32165,Sydney
32166,Melbourne
32167,Perth
32168,Melbourne
32169,Perth
32170,Sydney
32171,Perth
32172,Brisbane
32173,Perth
32174,Melbourne
32175,Perth
32176,Brisbane
32177,Sydney
32178,Melbourne
32179,Sydney
32180,Melbourne
32181,Perth
32182,Perth
32183,Melbourne
32184,Brisbane
32185,Sydney
32186,Sydney
32187,Sydney
32188,Brisbane
32189,Perth
32190,Perth
32191,Perth
32192,Brisbane
32193,Sydney
32194,Melbourne
32195,Melbourne
32196,Perth
32197,Sydney
32198,Perth
32199,Brisbane
32200,Brisbane
32201,Perth
32202,Perth
32203,Perth
32204,Brisbane
32205,Melbourne
32206,Brisbane
32207,Melbourne
32208,Sydney
32209,Melbourne
32210,Perth
32211,Melbourne
32212,Sydney
32213,Perth
32214,Sydney
32215,Sydney
32216,Melbourne
32217,Melbourne
32218,Sydney
32219,Perth
32220,Perth
32221,Perth
32222,Perth
32223,Brisbane
32224,Brisbane
32225,Perth
32226,Sydney
32227,Melbourne
32228,Sydney
32229,Melbourne
32230,Perth
32231,Perth
32232,Perth
32233,Melbourne
32234,Perth
32235,Sydney
32236,Perth
32237,Brisbane
32238,Perth
32239,Perth
32240,Melbourne
32241,Brisbane
32242,Perth
32243,Brisbane
32244,Perth
32245,Perth
32246,Perth
32247,Brisbane
32248,Perth
32249,Sydney
32250,Melbourne
32251,Sydney
32252,Sydney
32253,Sydney
32254,Brisbane
32255,Perth
32256,Sydney
32257,Brisbane
32258,Brisbane
32259,Perth
32260,Brisbane
32261,Perth
32262,Brisbane
32263,Melbourne
32264,Brisbane
32265,Perth
32266,Melbourne
32267,Melbourne
32268,Perth
32269,Sydney
32270,Sydney
32271,Perth
32272,Brisbane
32273,Brisbane
32274,Perth
32275,Brisbane
32276,Brisbane
32277,Perth
32278,Perth
32279,Brisbane
32280,Perth
32281,Sydney
32282,Sydney
32283,Perth
32284,Perth
32285,Brisbane
32286,Brisbane
32287,Perth
32288,Perth
32289,Melbourne
32290,Melbourne
32291,Melbourne
32292,Perth
32293,Brisbane
32294,Perth
32295,Melbourne
32296,Sydney
32297,Melbourne
32298,Melbourne
32299,Melbourne
32300,Melbourne
32301,Perth
32302,Sydney
32303,Brisbane
32304,Perth
32305,Perth
32306,Melbourne
32307,Brisbane
32308,Brisbane
32309,Perth
32310,Perth
32311,Perth
32312,Sydney
32313,Brisbane
32314,Brisbane
32315,Melbourne
32316,Melbourne
32317,Melbourne
32318,Perth
32319,Brisbane
32320,Sydney
32321,Perth
32322,Perth
32323,Brisbane
32324,Sydney
32325,Melbourne
32326,Sydney
32327,Brisbane
32328,Perth
32329,Melbourne
32330,Perth
32331,Brisbane
32332,Sydney
32333,Perth
32334,Perth
32335,Sydney
32336,Brisbane
32337,Brisbane
32338,Sydney
32339,Melbourne
32340,Brisbane
32341,Melbourne
32342,Brisbane
32343,Sydney
32344,Perth
32345,Sydney
32346,Brisbane
32347,Sydney
32348,Melbourne
32349,Brisbane
32350,Perth
32351,Melbourne
32352,Sydney
32353,Perth
32354,Melbourne
32355,Perth
32356,Sydney
32357,Perth
32358,Perth
32359,Perth
32360,Melbourne
32361,Perth
32362,Sydney
32363,Brisbane
32364,Sydney
32365,Brisbane
32366,Brisbane
32367,Perth
32368,Sydney
32369,Sydney
32370,Brisbane
32371,Sydney
32372,Brisbane
32373,Melbourne
32374,Brisbane
32375,Brisbane
32376,Sydney
32377,Melbourne
32378,Sydney
32379,Brisbane
32380,Brisbane
32381,Perth
32382,Perth
32383,Sydney
32384,Brisbane
32385,Sydney
32386,Sydney
32387,Brisbane
32388,Melbourne
32389,Melbourne
32390,Perth
32391,Sydney
32392,Melbourne
32393,Perth
32394,Brisbane
32395,Brisbane
32396,Perth
32397,Sydney
32398,Perth
32399,Perth
32400,Brisbane
32401,Sydney
32402,Brisbane
32403,Perth
32404,Melbourne
32405,Perth
32406,Perth
32407,Sydney
32408,Perth
32409,Melbourne
32410,Brisbane
32411,Melbourne
32412,Perth
32413,Melbourne
32414,Melbourne
32415,Sydney
32416,Brisbane
32417,Sydney
32418,Brisbane
32419,Melbourne
32420,Sydney
32421,Perth
32422,Perth
32423,Perth
32424,Brisbane
32425,Perth
32426,Melbourne
32427,Sydney
32428,Perth
32429,Sydney
32430,Sydney
32431,Melbourne
32432,Sydney
32433,Brisbane
32434,Perth
32435,Sydney
32436,Brisbane
32437,Perth
32438,Brisbane
32439,Melbourne
32440,Melbourne
32441,Perth
32442,Brisbane
32443,Perth
32444,Brisbane
32445,Sydney
32446,Melbourne
32447,Melbourne
32448,Brisbane
32449,Sydney
32450,Melbourne
32451,Melbourne
32452,Perth
32453,Sydney
32454,Melbourne
32455,Sydney
32456,Melbourne
32457,Perth
32458,Sydney
32459,Brisbane
32460,Perth
32461,Perth
32462,Perth
32463,Perth
32464,Brisbane
32465,Melbourne
32466,Brisbane
32467,Perth
32468,Melbourne
32469,Sydney
32470,Sydney
32471,Melbourne
32472,Brisbane
32473,Brisbane
32474,Perth
32475,Sydney
32476,Brisbane
32477,Brisbane
32478,Sydney
32479,Melbourne
32480,Sydney
32481,Sydney
32482,Brisbane
32483,Perth
32484,Brisbane
32485,Perth
32486,Perth
32487,Sydney
32488,Sydney
32489,Sydney
32490,Sydney
32491,Perth
32492,Sydney
32493,Melbourne
32494,Sydney
32495,Sydney
32496,Brisbane
32497,Sydney
32498,Perth
32499,Brisbane
32500,Brisbane
32501,Perth
32502,Sydney
32503,Melbourne
32504,Melbourne
32505,Perth
32506,Brisbane
32507,Perth
32508,Brisbane
32509,Perth
32510,Perth
32511,Perth
32512,Brisbane
32513,Melbourne
32514,Perth
32515,Perth
32516,Melbourne
32517,Sydney
32518,Brisbane
32519,Brisbane
32520,Brisbane
32521,Perth
32522,Perth
32523,Perth
32524,Sydney
32525,Brisbane
32526,Melbourne
32527,Brisbane
32528,Perth
32529,Perth
32530,Melbourne
32531,Brisbane
32532,Melbourne
32533,Melbourne
32534,Melbourne
32535,Brisbane
32536,Perth
32537,Brisbane
32538,Brisbane
32539,Melbourne
32540,Sydney
32541,Melbourne
32542,Sydney
32543,Brisbane
32544,Sydney
32545,Perth
32546,Melbourne
32547,Melbourne
32548,Brisbane
32549,Melbourne
32550,Sydney
32551,Perth
32552,Sydney
32553,Sydney
32554,Melbourne
32555,Brisbane
32556,Melbourne
32557,Sydney
32558,Melbourne
32559,Perth
32560,Melbourne
32561,Sydney
32562,Perth
32563,Melbourne
32564,Sydney
32565,Melbourne
32566,Brisbane
32567,Perth
32568,Sydney
32569,Sydney
32570,Melbourne
32571,Brisbane
32572,Perth
32573,Perth
32574,Melbourne
32575,Perth
32576,Brisbane
32577,Melbourne
32578,Perth
32579,Melbourne
32580,Perth
32581,Brisbane
32582,Brisbane
32583,Brisbane
32584,Sydney
32585,Perth
32586,Brisbane
32587,Perth
32588,Sydney
32589,Perth
32590,Sydney
32591,Brisbane
32592,Melbourne
32593,Perth
32594,Perth
32595,Perth
32596,Perth
32597,Brisbane
32598,Brisbane
32599,Brisbane
32600,Melbourne
32601,Sydney
32602,Melbourne
32603,Melbourne
32604,Melbourne
32605,Perth
32606,Melbourne
32607,Brisbane
32608,Brisbane
32609,Brisbane
32610,Brisbane
32611,Sydney
32612,Sydney
32613,Sydney
32614,Perth
32615,Melbourne
32616,Perth
32617,Melbourne
32618,Sydney
32619,Perth
32620,Melbourne
32621,Sydney
32622,Melbourne
32623,Brisbane
32624,Perth
32625,Brisbane
32626,Perth
32627,Perth
32628,Brisbane
32629,Perth
32630,Brisbane
32631,Melbourne
32632,Sydney
32633,Brisbane
32634,Melbourne
32635,Brisbane
32636,Brisbane
32637,Sydney
32638,Sydney
32639,Brisbane
32640,Melbourne
32641,Melbourne
32642,Perth
32643,Melbourne
32644,Sydney
32645,Brisbane
32646,Brisbane
32647,Brisbane
32648,Perth
32649,Brisbane
32650,Melbourne
32651,Perth
32652,Melbourne
32653,Brisbane
32654,Sydney
32655,Brisbane
32656,Sydney
32657,Sydney
32658,Brisbane
32659,Perth
32660,Sydney
32661,Melbourne
32662,Perth
32663,Perth
32664,Brisbane
32665,Melbourne
32666,Sydney
32667,Brisbane
32668,Sydney
32669,Brisbane
32670,Brisbane
32671,Perth
32672,Melbourne
32673,Brisbane
32674,Brisbane
32675,Melbourne
32676,Melbourne
32677,Perth
32678,Brisbane
32679,Perth
32680,Perth
32681,Brisbane
32682,Brisbane
32683,Brisbane
32684,Perth
32685,Sydney
32686,Sydney
32687,Sydney
32688,Sydney
32689,Brisbane
32690,Perth
32691,Melbourne
32692,Brisbane
32693,Brisbane
32694,Melbourne
32695,Perth
32696,Melbourne
32697,Brisbane
32698,Perth
32699,Sydney
32700,Melbourne
32701,Brisbane
32702,Perth
32703,Perth
32704,Melbourne
32705,Sydney
32706,Brisbane
32707,Brisbane
32708,Sydney
32709,Perth
32710,Melbourne
32711,Melbourne
32712,Brisbane
32713,Sydney
32714,Sydney
32715,Brisbane
32716,Perth
32717,Perth
32718,Melbourne
32719,Perth
32720,Brisbane
32721,Brisbane
32722,Sydney
32723,Sydney
32724,Perth
32725,Perth
32726,Perth
32727,Perth
32728,Melbourne
32729,Melbourne
32730,Perth
32731,Perth
32732,Sydney
32733,Perth
32734,Perth
32735,Melbourne
32736,Sydney
32737,Melbourne
32738,Melbourne
32739,Sydney
32740,Brisbane
32741,Sydney
32742,Brisbane
32743,Sydney
32744,Sydney
32745,Melbourne
32746,Melbourne
32747,Sydney
32748,Melbourne
32749,Perth
32750,Sydney
32751,Perth
32752,Brisbane
32753,Perth
32754,Melbourne
32755,Perth
32756,Perth
32757,Brisbane
32758,Sydney
32759,Perth
32760,Perth
32761,Melbourne
32762,Perth
32763,Sydney
32764,Sydney
32765,Sydney
32766,Perth
32767,Melbourne
32768,Melbourne
32769,Melbourne
32770,Sydney
32771,Perth
32772,Sydney
32773,Brisbane
32774,Perth
32775,Melbourne
32776,Perth
32777,Brisbane
32778,Perth
32779,Sydney
32780,Sydney
32781,Brisbane
32782,Perth
32783,Melbourne
32784,Brisbane
32785,Perth
32786,Sydney
32787,Brisbane
32788,Melbourne
32789,Perth
32790,Perth
32791,Melbourne
32792,Sydney
32793,Brisbane
32794,Sydney
32795,Sydney
32796,Sydney
32797,Sydney
32798,Perth
32799,Brisbane
32800,Sydney
32801,Perth
32802,Melbourne
32803,Melbourne
32804,Sydney
32805,Sydney
32806,Sydney
32807,Perth
32808,Perth
32809,Melbourne
32810,Melbourne
32811,Brisbane
32812,Perth
32813,Brisbane
32814,Brisbane
32815,Melbourne
32816,Sydney
32817,Brisbane
32818,Sydney
32819,Melbourne
32820,Melbourne
32821,Perth
32822,Brisbane
32823,Brisbane
32824,Brisbane
32825,Melbourne
32826,Brisbane
32827,Sydney
32828,Perth
32829,Perth
32830,Brisbane
32831,Sydney
32832,Perth
32833,Sydney
32834,Perth
32835,Perth
32836,Brisbane
32837,Perth
32838,Perth
32839,Melbourne
32840,Brisbane
32841,Perth
32842,Perth
32843,Perth
32844,Perth
32845,Sydney
32846,Melbourne
32847,Sydney
32848,Perth
32849,Melbourne
32850,Sydney
32851,Sydney
32852,Melbourne
32853,Perth
32854,Perth
32855,Perth
32856,Brisbane
32857,Melbourne
32858,Brisbane
32859,Sydney
32860,Sydney
32861,Sydney
32862,Brisbane
32863,Perth
32864,Perth
32865,Brisbane
32866,Perth
32867,Perth
32868,Brisbane
32869,Perth
32870,Melbourne
32871,Perth
32872,Melbourne
32873,Sydney
32874,Sydney
32875,Perth
32876,Sydney
32877,Melbourne
32878,Sydney
32879,Brisbane
32880,Perth
32881,Brisbane
32882,Perth
32883,Perth
32884,Sydney
32885,Sydney
32886,Brisbane
32887,Sydney
32888,Sydney
32889,Brisbane
32890,Sydney
32891,Melbourne
32892,Sydney
32893,Perth
32894,Melbourne
32895,Melbourne
32896,Brisbane
32897,Sydney
32898,Perth
32899,Brisbane
32900,Sydney
32901,Melbourne
32902,Brisbane
32903,Perth
32904,Melbourne
32905,Brisbane
32906,Sydney
32907,Melbourne
32908,Melbourne
32909,Perth
32910,Perth
32911,Brisbane
32912,Brisbane
32913,Melbourne
32914,Perth
32915,Perth
32916,Perth
32917,Brisbane
32918,Brisbane
32919,Melbourne
32920,Perth
32921,Melbourne
32922,Brisbane
32923,Sydney
32924,Melbourne
32925,Brisbane
32926,Melbourne
32927,Sydney
32928,Brisbane
32929,Perth
32930,Melbourne
32931,Melbourne
32932,Sydney
32933,Melbourne
32934,Sydney
32935,Sydney
32936,Melbourne
32937,Melbourne
32938,Perth
32939,Sydney
32940,Brisbane
32941,Perth
32942,Perth
32943,Perth
32944,Melbourne
32945,Brisbane
32946,Perth
32947,Melbourne
32948,Melbourne
32949,Perth
32950,Melbourne
32951,Sydney
32952,Melbourne
32953,Perth
32954,Brisbane
32955,Melbourne
32956,Melbourne
32957,Brisbane
32958,Perth
32959,Melbourne
32960,Sydney
32961,Sydney
32962,Brisbane
32963,Perth
32964,Brisbane
32965,Sydney
32966,Perth
32967,Sydney
32968,Melbourne
32969,Brisbane
32970,Melbourne
32971,Perth
32972,Perth
32973,Sydney
32974,Perth
32975,Brisbane
32976,Brisbane
32977,Melbourne
32978,Brisbane
32979,Perth
32980,Brisbane
32981,Brisbane
32982,Melbourne
32983,Sydney
32984,Brisbane
32985,Brisbane
32986,Perth
32987,Brisbane
32988,Sydney
32989,Perth
32990,Sydney
32991,Sydney
32992,Perth
32993,Brisbane
32994,Brisbane
32995,Brisbane
32996,Melbourne
32997,Sydney
32998,Melbourne
32999,Melbourne
33000,Sydney
33001,Sydney
33002,Perth
33003,Perth
33004,Melbourne
33005,Perth
33006,Sydney
33007,Melbourne
33008,Sydney
33009,Melbourne
33010,Brisbane
33011,Sydney
33012,Sydney
33013,Brisbane
33014,Brisbane
33015,Perth
33016,Brisbane
33017,Brisbane
33018,Brisbane
33019,Brisbane
33020,Sydney
33021,Perth
33022,Melbourne
33023,Brisbane
33024,Melbourne
33025,Perth
33026,Perth
33027,Melbourne
33028,Perth
33029,Sydney
33030,Melbourne
33031,Brisbane
33032,Perth
33033,Melbourne
33034,Sydney
33035,Melbourne
33036,Melbourne
33037,Melbourne
33038,Perth
33039,Perth
33040,Melbourne
33041,Brisbane
33042,Sydney
33043,Brisbane
33044,Melbourne
33045,Perth
33046,Perth
33047,Melbourne
33048,Melbourne
33049,Perth
33050,Brisbane
33051,Brisbane
33052,Melbourne
33053,Sydney
33054,Sydney
33055,Brisbane
33056,Brisbane
33057,Brisbane
33058,Brisbane
33059,Perth
33060,Melbourne
33061,Perth
33062,Melbourne
33063,Perth
33064,Brisbane
33065,Perth
33066,Sydney
33067,Perth
33068,Melbourne
33069,Brisbane
33070,Perth
33071,Melbourne
33072,Melbourne
33073,Perth
33074,Brisbane
33075,Melbourne
33076,Melbourne
33077,Perth
33078,Melbourne
33079,Melbourne
33080,Melbourne
33081,Melbourne
33082,Perth
33083,Brisbane
33084,Perth
33085,Perth
33086,Sydney
33087,Perth
33088,Sydney
33089,Brisbane
33090,Perth
33091,Sydney
33092,Sydney
33093,Melbourne
33094,Perth
33095,Melbourne
33096,Melbourne
33097,Brisbane
33098,Melbourne
33099,Brisbane
